~id,~label,name:String
10276,symptom,razor
10277,symptom,muscle pains
10278,symptom,flickering
10279,symptom,absences
10280,symptom,losing track in coversation
10281,symptom,spelling
10282,symptom,normal mood
10283,symptom,seeing things
10284,symptom,hearing things
10285,symptom,acidic feeling
10286,symptom,fissures
10287,symptom,muscle twitching/spasms
10288,symptom,legs ache
10289,symptom,feeling small
10290,symptom,heavy fatigue
10291,symptom,impetigo
10292,symptom,sore throat and hoarse
10293,symptom,lower back m
10294,symptom,facial inflammation
10295,symptom,breathlessness when exercising
10296,symptom,waist pain (random) 
10297,symptom,groin pins and needles
10298,symptom,upper body joints
10299,symptom,lower body joints
10300,symptom,mouth reactions
10301,symptom,pins and needle extremities
10302,symptom,cough/sore throat
10303,symptom,calf tightness
10304,symptom,"tremors, physical weakness"
10305,symptom,visual illusions
10306,symptom,pelvic pain—left side
10307,symptom,pelvic pain—right side
10308,symptom,nerve pain—arms and hands
10309,symptom,"nerve pain, legs"
10310,symptom,checks
10311,symptom,binge/purge
10312,symptom,low bp
10313,symptom,left calf muscle or shin pain
10314,symptom,right calf muscle or shin pain
10315,symptom,feeling despair
10316,symptom,junk food craving
10317,symptom,feeling bloated
10318,symptom,intestine flare/episode
10319,symptom,skin flare 
10320,symptom,diaper rash
10321,symptom,sprain
10322,symptom,needle like pain 
10323,symptom,stress stomach pain
10324,symptom,eczema flareup
10325,symptom,piriformis pain left side
10326,symptom,piriformis pain right side
10327,symptom,blood on tp while wiping from multiple bms or diarrhea
10328,symptom,burning shooting pain down back of right leg
10329,symptom,aching pain in upper left chest
10330,symptom,chest pain on exhale
10331,symptom,road rage
10332,symptom,bad decision making
10333,symptom,emotionally tense
10334,symptom,sharp shooting pain left wrist
10335,symptom,shooting pains down front of left thigh
10336,symptom,wake up drenched
10337,symptom,random itching
10338,symptom,stabbing pain( left foot)
10339,symptom,gut cramps
10340,symptom,viral symptoms
10341,symptom,static ear
10342,symptom,right arm achy 
10343,symptom,right foot swelling
10344,symptom,face sag
10345,symptom,numbness and tingling in face
10346,symptom,numbness and tinglig in back
10347,symptom,sleep pattern
10348,symptom,sensitivity 
10349,symptom,low movement 
10350,symptom,foggy head/brain
10351,symptom,cronic pain
10352,symptom,bowel movement pain
10353,symptom,douleurs bas du dos
10354,symptom,douleurs haut du dos
10355,symptom,douleurs bras droit
10356,symptom,douleurs bras gauche
10357,symptom,douleurs genoux droit
10358,symptom,douleurs genoux gauche
10359,symptom,douleurs cheville gauche
10360,symptom,douleurs cheville droite
10361,symptom,douleurs main droite
10362,symptom,douleurs main gauche
10363,symptom,douleurs articulations
10364,symptom,douleurs vaginales
10365,symptom,douleurs rectales
10366,symptom,douleurs nuque et épaules
10367,symptom,maux de tête
10368,symptom,fourmillements dans les membres
10369,symptom,excès de gaz
10370,symptom,douleurs abdominales
10371,symptom,douleurs pelviennes
10372,symptom,diarrhée
10373,symptom,saignements selles
10374,symptom,irritations vulvaires
10375,symptom,irritations vaginales
10376,symptom,allergies cutanées
10377,symptom,insomnies
10378,symptom,sudation excessive
10379,symptom,étourdissement
10380,symptom,douleurs pied droit
10381,symptom,douleurs pied gauche
10382,symptom,douleurs sous l’oeil gauche
10383,symptom,burning soles of feet
10384,symptom,leaking ear
10385,symptom,earache r
10386,symptom,earache l
10387,symptom,dulled sensation
10388,symptom,stress or anxiety
10389,symptom,pain in right hand
10390,symptom,pain in lower right arm
10391,symptom,throat ache
10392,symptom,pain in right ear
10393,symptom,low affect
10394,symptom,nocturnal emissions
10395,symptom,losing train of thought
10396,symptom,swollen indoor lip
10397,symptom,hearing sensitivity
10398,symptom,headache behind temples
10399,symptom,heavy sweating
10400,symptom,swollowing difficulty
10401,symptom,left foot badly swollen causing limping
10402,symptom,painful wrists and inner arms
10403,symptom,introversion
10404,symptom,interpersonal difficulty
10405,symptom,nose ache
10406,symptom,swallowing
10407,symptom,foot strain
10408,symptom,blue eye whites
10409,symptom,swollen mon pubis
10410,symptom,blue/green eyes nose lips
10411,symptom,sleep aponea
10412,symptom,high temperature
10413,symptom,red raw rash vagina
10414,symptom,eye leak
10415,symptom,red lip
10416,symptom,bark cough
10417,symptom,red under eyes
10418,symptom,head tremor
10419,symptom,jaw dislocation
10420,symptom,rib sublaxation
10421,symptom,tensynovitus
10422,symptom,opgejaagd
10423,symptom,innere anspannung
10424,symptom,schlaf zu lang
10425,symptom,schlaf zu kurz
10426,symptom,stressträume
10427,symptom,hunger zu viel
10428,symptom,hunger zu wenig
10429,symptom,konzentration innere unruhe
10430,symptom,konzentration leerlauf
10431,symptom,gereizte stimmung
10432,symptom,vermeidung von konta
10433,symptom,allergiesymptome
10434,symptom,lower stomach ache
10435,symptom,general body pain
10436,symptom,numbness head
10437,symptom,numbness back
10438,symptom,cough with stuff
10439,symptom,got a cold
10440,symptom,low back pain. 
10441,symptom,shoulder inflammation
10442,symptom,numb tongue
10443,symptom,loss of smell
10444,symptom,numb tip of tongue
10445,symptom,overall odd feeling
10446,symptom,face tingle/numb
10447,symptom,groin tingle
10448,symptom,cold/flu-like symptoms
10449,symptom,erectile dysfunction
10450,symptom,arm tingling
10451,symptom,parvo
10452,symptom,stiffness in joints
10453,symptom,overall leg pain
10454,symptom,high stress
10455,symptom,sore/tired eyes
10456,symptom,pain around rib cage
10457,symptom,spatial awareness 
10458,symptom,missed medication 
10459,symptom,left knee subluxation/dislocation
10460,symptom,left shoulder subluxation/dislocation
10461,symptom,left ear ache
10462,symptom,increased urination
10463,symptom,lack of consentration
10464,symptom,no relief from meds
10465,symptom,no sleep at all
10466,symptom,pem - from mental or emotional strain
10467,symptom,woke from sleep
10468,symptom,out of bed on time
10469,symptom,overall mood
10470,symptom,in bed on time
10471,symptom,forearm tendon pain
10472,symptom,acanthosis nigricans
10473,symptom,word swapping
10474,symptom,unable to make decisions
10475,symptom,post-scratch hives
10476,symptom,lie down now or fall down
10477,symptom,getting lost
10478,symptom,tender lymph nodes in arm pit
10479,symptom,difficulty following a story line
10480,symptom,"eye, sinus, jaw pain"
10481,symptom,"prickling, stinging, burning legs or arms"
10482,symptom,ear feels full
10483,symptom,decrease in hearing
10484,symptom,olfactory hallucinations
10485,symptom,feel fragile
10486,symptom,words in wrong order when speaking
10487,symptom,random stabbing pains
10488,symptom,muscle weakness and or feeling sour
10489,symptom,skin changes in appearance 
10490,symptom,skin burning below surface
10491,symptom,eyes bloodshot
10492,symptom,sleep disturbance due to feeling wired
10493,symptom,sleep disturbance due to pain
10494,symptom,mouth metallic taste
10495,symptom,bone pain (like knife scraping)
10496,symptom,bone pain (stabbing)
10497,symptom,bones tender
10498,symptom,organs - stabbing or constricting pains
10499,symptom,rapid resting heart rate
10500,symptom,si pain (r)
10501,symptom,si pain (l)
10502,symptom,leg pain (r)
10503,symptom,tingling numbness in leg
10504,symptom,frequent night time urination 3+
10505,symptom,ovulation
10506,symptom,pain in top of head
10507,symptom,spots on lymph nodes
10508,symptom,painful bloat
10509,symptom,edema lower legs
10510,symptom,edema feet
10511,symptom,foot neuropathic pain
10512,symptom,over active bladder
10513,symptom,pain in right wrist
10514,symptom,hyperactive
10515,symptom,opsoclonus
10516,symptom,swallow issues
10517,symptom,rubbing eyes
10518,symptom,knee jerking
10519,symptom,fluttering eyelids
10520,symptom,walking on tip toes
10521,symptom,pain after
10522,symptom,knee pain (left)
10523,symptom,clinophilia
10524,symptom,feet burning
10525,symptom,diaphragm spasm
10526,symptom,sensitive teeth
10527,symptom,headache - medium
10528,symptom,flooding
10529,symptom,thyroid tightness
10530,symptom,throbbing pain in legs
10531,symptom,urine color
10532,symptom,left lung
10533,symptom,feelings of escapism
10534,symptom,hyperacousie
10535,symptom,tooth dislocation
10536,symptom,upper back and neck pain
10537,symptom,close to fainting
10538,symptom,hips
10539,symptom,dry facial skin
10540,symptom,left and right wrists
10541,symptom,tingling mouth
10542,symptom,morning dip
10543,symptom,chest thump
10544,symptom,frequent toilet
10545,symptom,hodepine
10546,symptom,kvalme
10547,symptom,jaw spasm
10548,symptom,sensitive vagina
10549,symptom,breaking out (face)
10550,symptom,breaking out (body)
10551,symptom,bumps
10552,symptom,pelvic twinges
10553,symptom,lower back soreness
10554,symptom,urethra irritation
10555,symptom,severe gut pain
10556,symptom,wide spread leg pain 
10557,symptom,excessive crying
10558,symptom,frequent elimination (defecation)
10559,symptom,muscle/body/skin pain
10560,symptom,woozy tachycardia 
10561,symptom,leg cramping
10562,symptom,llq pain
10563,symptom,nght time palpitations
10564,symptom,aching back
10565,symptom,leg cramp
10566,symptom,abdominal/cervical pain
10567,symptom,menstrual bleeding (normal unless 4)
10568,symptom,blurry right eye
10569,symptom,tinnitus (right ear)
10570,symptom,left parotid gland 
10571,symptom,right knee click/pain
10572,symptom,sharp pain right toe joint
10573,symptom,increased rate of speech
10574,symptom,painful temples
10575,symptom,localized head pain 
10576,symptom,restless body
10577,symptom,tachacyrdia
10578,symptom,dry nose/
10579,symptom,curling toes
10580,symptom,right arm nerve pain
10581,symptom,shoulder tingle
10582,symptom,sense of balance movement
10583,symptom,numbness in just finger tips
10584,symptom,ankle pain left
10585,symptom,discharge
10586,symptom,warm hands and feet
10587,symptom,tendonosis
10588,symptom,excessive b
10589,symptom,white heads
10590,symptom,old injury flair up
10591,symptom,disautonomia
10592,symptom,erythema
10593,symptom,dysmotility
10594,symptom,restless leg
10595,symptom,sacral spine pain
10596,symptom,hyperhidrosis
10597,symptom,wrist pain (left)
10598,symptom,ankle pain (right)
10599,symptom,ankle pain (left)
10600,symptom,elbow pain (right)
10601,symptom,excessive blinking
10602,symptom,right sided head pain
10603,symptom,corneal erosions
10604,symptom,early morning wakening
10605,symptom,overwhelming sadness
10606,symptom,heavy vaginal bleeding
10607,symptom,stomach ulcer pain
10608,symptom,# stools 1-4+
10609,symptom,# urgencies 1-4+
10610,symptom,comprehension
10611,symptom,myoclonus and opsoclonus and ataxia
10612,symptom,menses
10613,symptom,writing 
10614,symptom,sleep attack
10615,symptom,left knee clicking
10616,symptom,right knee clicking
10617,symptom,passed out/exhausted deep sleep
10618,symptom,broken/strained voice after deep sleep
10619,symptom,boney growths
10620,symptom,ear flutter
10621,symptom,limb heaviness
10622,symptom,memory recall
10623,symptom,stomach
10624,symptom,lichen sclerosis- planus
10625,symptom,loss of balance/falls
10626,symptom,pseudo paralysis
10627,symptom,right elbow seizes up
10628,symptom,achy joints and muscles
10629,symptom,pain on right side of neck
10630,symptom,cranky
10631,symptom,leg pain during night
10632,symptom,painful ovulation
10633,symptom,swollen occipital lymph nodes 
10634,symptom,croaky voice/mucus 
10635,symptom,beau's lines
10636,symptom,ruptured cyst(s)
10637,symptom,abdominal pain - stabbing
10638,symptom,abdominal pain - general ache
10639,symptom,tingly jaw
10640,symptom,numbness all over body
10641,symptom,crawling feeling on forehead
10642,symptom,tingly tongue
10643,symptom,throat flutters
10644,symptom,electric feeling
10645,symptom,ear pulse
10646,symptom,left eye twitching
10647,symptom,intestinal cramping/pain
10648,symptom,weather
10649,symptom,"twitching, jumping"
10650,symptom,exhaustion•
10651,symptom,left femur pain
10652,symptom,neuralgia headache
10653,symptom,body dysphoria
10654,symptom,other assorted bone pain
10655,symptom,pain in my arms
10656,symptom,pain in my hands
10657,symptom,pain in my fingers
10658,symptom,pain in my throut
10659,symptom,illamående
10660,symptom,ont i magen
10661,symptom,smärta när jag bajsar
10662,symptom,smärta i rumpan efter jag har bajsat
10663,symptom,magen i uppror
10664,symptom,blood in poop
10665,symptom,svettningar
10666,symptom,pain fingertips
10667,symptom,nerklubbad
10668,symptom,hård i magen
10669,symptom,feber
10670,symptom,bloating/constipation 
10671,symptom,near faint
10672,symptom,feeling out of control or overwhelmed
10673,symptom,doms
10674,symptom,feeling hopeless or worthless
10675,symptom,upset tummy
10676,symptom,headache or migraine
10677,symptom,sadness or teary
10678,symptom,deja vu
10679,symptom,cold or flu
10680,symptom,body dysmorphia or poor body image
10681,symptom,loss of interest in usual activities
10682,symptom,pms or weakness affecting training
10683,symptom,pride
10684,symptom,tears or weeping
10685,symptom,appetite or binge eating
10686,symptom,mastalgia
10687,symptom,dizzines
10688,symptom,fluid behind eyes
10689,symptom,lip/nose angioedema
10690,symptom,molting on legs
10691,symptom,bp change upon standing
10692,symptom,joint pain/instability
10693,symptom,loss of bladder control
10694,symptom,dizzy / motion sickness
10695,symptom,shakes in morning
10696,symptom,left side jaw pain
10697,symptom,jerkey movement
10698,symptom,sore / stiff
10699,symptom,muscle pain shoulders 
10700,symptom,generalised swelling
10701,symptom,arm turned blue
10702,symptom,cold arm
10703,symptom,irritation to clothing
10704,symptom,headache behind left eye
10705,symptom,utmattelse
10706,symptom,muskelsmerter
10707,symptom,andre smerter/nervesmerter
10708,symptom,"smerter, spesifikke punkt"
10709,symptom,svimmelhelt/blodtrykksfall
10710,symptom,heteanfall
10711,symptom,eksessiv tørste
10712,symptom,elveblest
10713,symptom,angiodema
10714,symptom,kløe i øyne/nese
10715,symptom,rykninger/spasmer
10716,symptom,urolighet uten rykninger
10717,symptom,lav matlyst
10718,symptom,lav kroppstemperatur
10719,symptom,hjernetåke
10720,symptom,"stikkende smerter, brystkasse"
10721,symptom,overly-full feeling
10722,symptom,pulsitile tinnitus
10723,symptom,skin le
10724,symptom,pain right side of head
10725,symptom,left big toe pain
10726,symptom,lack of apetite
10727,symptom,vaginal- dryness
10728,symptom,bowel mucous
10729,symptom,under weather
10730,symptom,diverticulitis
10731,symptom,dry crispy hair
10732,symptom,neck and back aches
10733,symptom,gastro discomfort
10734,symptom,scalp odor (tar/burning rubber)
10735,symptom,hemmoroids
10736,symptom,swollen painful breasts (lumpy)
10737,symptom,diareah 
10738,symptom,tendon and joint pain
10739,symptom,eyesight symptoms
10740,symptom,acidic burning cough at night due to lpr
10741,symptom,ptsd nightmares
10742,symptom,hopeless feeling ominous
10743,symptom,pounding sensation and sound in head
10744,symptom,rolling bowling ball sensation in head behind eyes
10745,symptom,throbbing front skull
10746,symptom,throbbing back skull and back of ear bones
10747,symptom,throbbing back of neck
10748,symptom,muffled ear sensations
10749,symptom,bloody stool
10750,symptom,herpetic whitlow flare
10751,symptom,external stress
10752,symptom,internal stress
10753,symptom,itchy labia major
10754,symptom,pain in tendons behind knee after sitting
10755,symptom,itchy lips
10756,symptom,sublaxing joints
10757,symptom,headaches/migraines
10758,symptom,emotional detachment
10759,symptom,pain in rt arm
10760,symptom,non refreshing sleep
10761,symptom,gas (no smell)
10762,symptom,gas (terrible smell)
10763,symptom,hot pins and needles 
10764,symptom,delusions / paranoia
10765,symptom,ed thoughts / behaviours
10766,symptom,jackal voice
10767,symptom,cold ache
10768,symptom,poor proprioreception
10769,symptom,forgetfulness and saying wrong words
10770,symptom,tingly hands
10771,symptom,lip sores
10772,symptom,lower esophageal sphincter spasm
10773,symptom,esophageal fullness
10774,symptom,reverse esophageal spasm
10775,symptom,esophageal purge
10776,symptom,nocturnal spasm/choking
10777,symptom,diurnal reverse spasm/choking
10778,symptom,total esphageal spasm
10779,symptom,swallowing issue reverse motility
10780,symptom,sluggish esophageal motility
10781,symptom,right lower quadrant pain
10782,symptom,petichial rash
10783,symptom,lower limb joint pain
10784,symptom,upper limb joint pain
10785,symptom,elbow and knee rash
10786,symptom,ear/jaw pain
10787,symptom,left elbow dislocation 
10788,symptom,right hip dislocation
10789,symptom,pensées en boucle
10790,symptom,decreased mobility 
10791,symptom,sore forearms
10792,symptom,smelly soft stool
10793,symptom,slow fingers/dexterity
10794,symptom,sore fingers in general
10795,symptom,forehead rash
10796,symptom,feeling fluish
10797,symptom,back tingling
10798,symptom,abdominal pain (upper)
10799,symptom,high appetite
10800,symptom,douleurs articulaires
10801,symptom,douleurs musculaires
10802,symptom,douleurs genitales
10803,symptom,maux de tete
10804,symptom,plaques rouge
10805,symptom,difficulté a respirer
10806,symptom,machoire serrée
10807,symptom,douleurs dentaire
10808,symptom,bouche sèche
10809,symptom,douleurs oreilles
10810,symptom,acouphenes
10811,symptom,vertiges
10812,symptom,vision trouble ect
10813,symptom,crise de froid
10814,symptom,peau qui gratte
10815,symptom,tachycardie
10816,symptom,ballonement
10817,symptom,brulures estomac
10818,symptom,marche difficile
10819,symptom,nausées
10820,symptom,mal aux yeux
10821,symptom,fausse route
10822,symptom,palpitations cardiaques
10823,symptom,baisse de tension
10824,symptom,saignement gencive
10825,symptom,douleurs de la peau
10826,symptom,tendinite
10827,symptom,contractures 
10828,symptom,nerf coincé 
10829,symptom,entorse
10830,symptom,essouflement
10831,symptom,tremblements
10832,symptom,douleurs thoraciques
10833,symptom,fuites
10834,symptom,impression de piqure
10835,symptom,maux de gorge
10836,symptom,bleus
10837,symptom,saignement de nez 
10838,symptom,polyurea
10839,symptom,dysmorphophobia
10840,symptom,electricity down arm
10841,symptom,electricity on back
10842,symptom,swelling of hands
10843,symptom,fluish
10844,symptom,water weight
10845,symptom,binge 
10846,symptom,body dysmorphia
10847,symptom,numbness or tingling in face
10848,symptom,exfoliative chelitis
10849,symptom,scary pressure & buzzing in head
10850,symptom,body swelling
10851,symptom,unrealistic hunger
10852,symptom,scary heart palpitations
10853,symptom,hot flashes / feeling flushed
10854,symptom,weird chest pressure
10855,symptom,wanting talking
10856,symptom,gurgly stomach
10857,symptom,shoulder & back pain 
10858,symptom,facial neuralgia
10859,symptom,neuropathy face/head
10860,symptom,neuropathy torso
10861,symptom,neuropathy arms
10862,symptom,neck crepitus 
10863,symptom,arthritic pain hands
10864,symptom,sacroilitis 
10865,symptom,spacial awareness 
10866,symptom,anxiety sweats
10867,symptom,skin blemish 
10868,symptom,am sole pain 
10869,symptom,anxiety in chest 
10870,symptom,persistent unpleasant thought
10871,symptom,skin picking - lips
10872,symptom,gross motor skill issues
10873,symptom,fine motor skill issues
10874,symptom,behavioral issues
10875,symptom,eating issues
10876,symptom,legs hurt
10877,symptom,tremulous
10878,symptom,eye turning in
10879,symptom,diarrhea/constipation
10880,symptom,reflux
10881,symptom,no strenght
10882,symptom,issue with evra/
10883,symptom,jeuk
10884,symptom,somber
10885,symptom,nerveus
10886,symptom,irritatie
10887,symptom,droge mond
10888,symptom,droge / geirriteerde ogen
10889,symptom,vette hoofdhuid
10890,symptom,darmklachten
10891,symptom,concentratieproblemen
10892,symptom,duizelig
10893,symptom,oedeem
10894,symptom,benauwd
10895,symptom,geheugen 
10896,symptom,nachtzweten
10897,symptom,verdrietig 
10898,symptom,misselijk
10899,symptom,introvert
10900,symptom,eetlust +
10901,symptom,eetlust -
10902,symptom,ongemotiveerd 
10903,symptom,lusteloos 
10904,symptom,overprikkeld 
10905,symptom,hartkloppingen 
10906,symptom,nausea after exertion
10907,symptom,queasy stomach
10908,symptom,grogginess
10909,symptom,trouble regulating body temp
10910,symptom,drainage in throat
10911,symptom,adrenaline-ish feeling
10912,symptom,swollen/tingling lips
10913,symptom,itching mouth
10914,symptom,lack of balance
10915,symptom,pin pricks
10916,symptom,migraine / headache
10917,symptom,arthralgia
10918,symptom,laziness
10919,symptom,lungs feel weak
10920,symptom,dissociative episodes
10921,symptom,hormonal mood swing
10922,symptom,wind pain
10923,symptom,right arm tingling
10924,symptom,knees pain
10925,symptom,calf soreness
10926,symptom,ptsd flash back
10927,symptom,choking frequently on liquids
10928,symptom,eye press
10929,symptom,feeling hot or cold
10930,symptom,feel overwhelmed
10931,symptom,pins and needles and muscle pain
10932,symptom,ear fluid
10933,symptom,pulsing vision
10934,symptom,trouble moving
10935,symptom,stress headaches
10936,symptom,pain after bowel movement
10937,symptom,headache/neck pain
10938,symptom,house-ridden 
10939,symptom,cloudy vision 
10940,symptom,tired fatigue
10941,symptom,ibs flare
10942,symptom,dizzy vertigo
10943,symptom,bloating gas
10944,symptom,acid reflux sour stomach 
10945,symptom,both ql pain
10946,symptom,tysabri week 1-4
10947,symptom,"""white noise"" in feet"
10948,symptom,"""white noise"" in legs"
10949,symptom,dulled sensation in legs
10950,symptom,dulled sensation in right foot
10951,symptom,dulled sensation in left foot
10952,symptom,dulled sensation in arms
10953,symptom,dulled sensation in body
10954,symptom,"""white noise"" in body"
10955,symptom,"""whits noise"" in arms"
10956,symptom,right foot strain sensation
10957,symptom,blödande tarmslemhinna
10958,symptom,somnar efter måltid
10959,symptom,smärtsam peristaltik
10960,symptom,trängningar mucus
10961,symptom,skarpa buksmärtor
10962,symptom,"smärtsam peristaltik - staccato - , gasig, uppblåst"
10963,symptom,achne
10964,symptom,hydration
10965,symptom,moodswings
10966,symptom,pmds
10967,symptom,chest splotches
10968,symptom,urethral spasms 
10969,symptom,food allergy 
10970,symptom,mast cell degranulation/vibration
10971,symptom,stomache groan
10972,symptom,lightening bolt pain
10973,symptom,painful lumps under arms
10974,symptom,right thigh weakness
10975,symptom,99 degree fever
10976,symptom,si joint hypermobility
10977,symptom,hip hypermobility
10978,symptom,pain in ganglion l ankle
10979,symptom,>100 degree fever
10980,symptom,100 degree fever
10981,symptom,head ringing/headache after eating
10982,symptom,diffuse abdominal pain
10983,symptom,hiccups w/abd pain 
10984,symptom,back muscle spasms
10985,symptom,myoclonic twitch
10986,symptom,irritated skin
10987,symptom,leg fizzing/ache
10988,symptom,poor grip strength
10989,symptom,sleeping limbs
10990,symptom,trouble holding focus/attention on task
10991,symptom,cold nose/fingers
10992,symptom,darkened skin
10993,symptom,right ear pressure/pain
10994,symptom,de querveins
10995,symptom,night wakings
10996,symptom,front rib pain 
10997,symptom,back rib pain 
10998,symptom,cold urticaria
10999,symptom,cracking back
11000,symptom,mucous stool
11001,symptom,dyspareunia
11002,symptom,bleeding after sex
11003,symptom,lightning crotch
11004,symptom,muscle pain in legs
11005,symptom,pain in side
11006,symptom,hairline psoriasis
11007,symptom,anxiety- fast heartrate 
11008,symptom,yeast
11009,symptom,hand/arm nerve pain
11010,symptom,morning inflammation
11011,symptom,malnutrition
11012,symptom,poikiloderma
11013,symptom,hikers feet
11014,symptom,mechanics hands
11015,symptom,auras
11016,symptom,upper back tension
11017,symptom,fatigue after pooping
11018,symptom,left rib/
11019,symptom,genital pain
11020,symptom,right foot/toe pain
11021,symptom,torso itching
11022,symptom,foot rash
11023,symptom,dizziness/lightheadedness/motion sickness
11024,symptom,urine hesitation
11025,symptom,right forearm to middle finger ache
11026,symptom,right toe numb
11027,symptom,left big toe numb
11028,symptom,right leg shin heat
11029,symptom,bubble in throat
11030,symptom,left upper back tingle
11031,symptom,left little finger tingle
11032,symptom,right ankle calf tightness
11033,symptom,right thigh tightness
11034,symptom,twitch left cheek
11035,symptom,left breast tingle
11036,symptom,nerve pain scalp
11037,symptom,flickering right eye
11038,symptom,right leg twitching
11039,symptom,balance with movement
11040,symptom,pain throat sternum back
11041,symptom,tingling left jawline
11042,symptom,head cramps
11043,symptom,insomnia night before 
11044,symptom,skin mottling
11045,symptom,dizziness or faintnes
11046,symptom,soft tissue pain
11047,symptom,sudden body temperature changes
11048,symptom,feeling off/sick
11049,symptom,fat/negative feelings towards myself
11050,symptom,feeling anxious
11051,symptom,extreme bouts of diarrhea 
11052,symptom,unquenchable thirst
11053,symptom,swollen axillary lymph nodes
11054,symptom,waves of dizziness
11055,symptom,waves of numbness/tingling
11056,symptom,head tightness
11057,symptom,lip twitching
11058,symptom,poorly with it
11059,symptom,sore torso
11060,symptom,core ache
11061,symptom,bleary
11062,symptom,low energy level
11063,symptom,phobia of vomiting
11064,symptom,churning twisty stomach
11065,symptom,left headache
11066,symptom,ear ringing left
11067,symptom,ear ringing right
11068,symptom,cuticle discoloration
11069,symptom,arm skin rash
11070,symptom,fever and/or hot flash
11071,symptom,rash on tops of feet
11072,symptom,"""shock"" feeling in scalp/face"
11073,symptom,muscle spasms left hand
11074,symptom,cramping after sex
11075,symptom,fingers peeling
11076,symptom,nerve pain in back
11077,symptom,tremor in right hand
11078,symptom,evening stiffness
11079,symptom,burning nipples
11080,symptom,hunger even after meals
11081,symptom,dry skin/lips
11082,symptom,lack of pleasure
11083,symptom,excessive cuticle trimming
11084,symptom,ibs butt
11085,symptom,braim fog
11086,symptom,numbness and tingling skin
11087,symptom,hiccuping
11088,symptom,constant needing to poop
11089,symptom,can't urinate
11090,symptom,tearing anal pain
11091,symptom,gout
11092,symptom,black vision
11093,symptom,bowel gurgles
11094,symptom,bottom gurgles
11095,symptom,neasiated 
11096,symptom,distressing preoccupation with appearance
11097,symptom,violent thoughts about own body fat
11098,symptom,avoiding romantic encounters for fear of rejection based on weight/size
11099,symptom,day ruined by picture/reflection
11100,symptom,accomplishments invalidated by size/weight issues
11101,symptom,increase in falls
11102,symptom,fell twice
11103,symptom,"right hand numb, swollen"
11104,symptom,burning tingles
11105,symptom,hand burning
11106,symptom,choking and difficulty swallowing 
11107,symptom,dbl vision 
11108,symptom,bowel retention 
11109,symptom,uvulatitis
11110,symptom,upper back knot pain
11111,symptom,left elbow pain golfers
11112,symptom,cervical (neck) instability
11113,symptom,wrist instability
11114,symptom,shoulder instability
11115,symptom,hip instability
11116,symptom,hot shoulders
11117,symptom,legs feel swollen
11118,symptom,upper back stiff
11119,symptom,upper arm dermatitis
11120,symptom,sinus drip
11121,symptom,bloated/full
11122,symptom,digestive discomfort
11123,symptom,lots of snot
11124,symptom,big appetite
11125,symptom,ear vibrating
11126,symptom,feel weak
11127,symptom,spacey
11128,symptom,thumb pain left
11129,symptom,dark vision right eye after sleep 
11130,symptom,ingrown nails
11131,symptom,bowel failure
11132,symptom,bladder failure
11133,symptom,legs walking seemed worse.
11134,symptom,tingling/ numbness
11135,symptom,bowel hard/slow
11136,symptom,phantom itching
11137,symptom,no bm
11138,symptom,burning in head
11139,symptom,overactive stoma
11140,symptom,intention tremour
11141,symptom,additional exercise
11142,symptom,throat congestion
11143,symptom,chronic exhaustion
11144,symptom,coldness
11145,symptom,pilonidal cyst
11146,symptom,zaps
11147,symptom,brain inflamed sensation
11148,symptom,blurred vision right eye
11149,symptom,headache (non migraine) 
11150,symptom,temp
11151,symptom,big toe pain (both)
11152,symptom,number of bms
11153,symptom,bronchospasm
11154,symptom,diarrea
11155,symptom,ganglion
11156,symptom,mini-manic
11157,symptom,skin feels like sunburn
11158,symptom,chest stabbing pain
11159,symptom,upper back stabbing pain
11160,symptom,upper back sore
11161,symptom,lower back stabbing
11162,symptom,lower back sore
11163,symptom,leg stabbing pain
11164,symptom,leg soreness
11165,symptom,muggle sick
11166,symptom,sinus chunk 
11167,symptom,parasites/eggs visible
11168,symptom,left butt pain
11169,symptom,right shin tingling
11170,symptom,leg itching
11171,symptom,laying hypertension 
11172,symptom,nerve headache
11173,symptom,numb/tingle-y fingers
11174,symptom,finger/arm tingling/weakness
11175,symptom,skin tingling
11176,symptom,avoidance of phone conversation
11177,symptom,triggering (finger)
11178,symptom,rib subluxation
11179,symptom,left kneecap laxity
11180,symptom,right kneecap laxity
11181,symptom,right shoulder laxity
11182,symptom,left shoulder laxity
11183,symptom,obsession w/small details
11184,symptom,self-distraction
11185,symptom,refocusing ability
11186,symptom,avoidance of confrontation
11187,symptom,communicating needs
11188,symptom,reactivity to anger
11189,symptom,startle response
11190,symptom,hyperawareness
11191,symptom,generalized depression
11192,symptom,desire/need for pain
11193,symptom,transference of fiction to reality
11194,symptom,eyes crossing 
11195,symptom,social dysphoria
11196,symptom,urethral sting
11197,symptom,sore stomach 
11198,symptom,need to rest
11199,symptom,feverish sensation
11200,symptom,being stupid with money
11201,symptom,feeling of something in throat
11202,symptom,joints painful
11203,symptom,jjoint pain
11204,symptom,mouthsore
11205,symptom,weird taste
11206,symptom,left scapular pain
11207,symptom,right scapular pain
11208,symptom,pots attack
11209,symptom,pain in esophagus
11210,symptom,numbness in fingers and toes
11211,symptom,lines in vision
11212,symptom,missed period 
11213,symptom,swelling minor joints
11214,symptom,sonno
11215,symptom,intontimento
11216,symptom,vista
11217,symptom,mal di testa
