~id, ~label, dosage:String
mitocore,Treatment,{'2': 1}
candelim,Treatment,{'8': 1}
vag steroid cream ,Treatment,{'Sat Tues Thurs': 1}
advil,Treatment,{'4 at 1:30am': 1}
fish oil,Treatment,{'1': 1}
candelim,Treatment,{'13': 1}
cbd,Treatment,{'once': 1}
candelim,Treatment,{'14': 1}
itries drops ,Treatment,{'twice ': 1}
advil,Treatment,{'4 at 2:20pm': 1}
cbd,Treatment,{'twice ': 1}
candelim,Treatment,{'15': 1}
advil,Treatment,"{'4 at 12:00pm': 1, '4 at 7:30 ': 1}"
candelim,Treatment,{'15': 2}
fish oil,Treatment,{'2': 2}
miralax,Treatment,"{'1 capful': 1, '1/2': 1}"
rabeprazole,Treatment,{'whole': 2}
tramadol,Treatment,{'20mg er': 2}
probiotic,Treatment,"{'50 million': 1, '20 billion': 1}"
cbd,Treatment,"{'twice ': 1, 'once': 1}"
vit d,Treatment,"{'10,000': 2}"
b 12,Treatment,"{'5000': 1, 'every other day ': 1}"
pea ,Treatment,"{'2': 1, '1': 1}"
mitocore,Treatment,{'2': 2}
itries drops ,Treatment,"{'twice ': 1, 'twice': 1}"
al complex ,Treatment,{'5 x1 ': 1}
al complex ,Treatment,"{'5 x 2 ': 1, '7 x 2': 2, '8x2': 2, '9x2': 2, '10x2': 1, '11x2': 4, '12x2': 1, '13x2': 1, '14x2': 2, '15x2': 1, '16x2': 1, '17x2': 1, '18x2': 1, '19x2': 1, '20x2': 14, '10 in am 10 in pm': 1, '10 am ': 1, '10 in am 15 in pm': 1, '17 2/day': 1, '20 x2': 16, '20 1 time ': 1}"
al complex ,Treatment,{'6 x 2': 1}
a bart ,Treatment,"{'1 x 2 ': 1, '2 x 2': 1, '3x2': 1, '4x2': 2, '5x2': 1, '6x2': 4, '7x2': 1, '8x2': 1, '9x2': 2, '10x2': 1, '11x2': 1, '12x2': 1, '13x2': 1, '14x2': 1, '15x2': 14, '10 am 15 pm': 1, '15 2/day': 27, '20 in am 15 in pm': 3, '15 twice': 3, '20 in am 15 in afternoon': 3, '15 twice daily': 49}"
magnesium malate,Treatment,{'100mg x 2': 117}
pituitrophin,Treatment,"{'1': 100, '1 ': 16}"
pregnenolone,Treatment,"{'10mg': 4, '20mg': 6, '30mg': 7, '40mg': 54, '50mg': 37}"
simethicone,Treatment,{'2x125mg at 4:10': 1}
advil,Treatment,{'4 at 8:45pm ': 1}
dhea,Treatment,{'2x5mg': 1}
magnesium malate,Treatment,{'100mg x 2': 1}
pregnenolone,Treatment,{'20mg': 1}
probiotic,Treatment,{'100 billion': 1}
vag steroid cream ,Treatment,{'tues thurs sat ': 1}
al complex ,Treatment,{'20x2': 1}
a bart ,Treatment,{'15x2': 1}
pituitrophin,Treatment,{'1': 1}
cabbage juice ,Treatment,{'6oz': 96}
augmentin 500-125,Treatment,{'2/day 10 days': 8}
advil,Treatment,{'4 at 1:30 ': 1}
pregnenolone,Treatment,{'50mg': 1}
al complex ,Treatment,{'20 x2': 1}
a bart ,Treatment,{'15 2/day': 1}
cabbage juice ,Treatment,{'6oz': 1}
augmentin 500-125,Treatment,{'2/day 10 days': 1}
advil,Treatment,{'4 at 5:15': 1}
samento/banderol,Treatment,"{'10 drops once a day ': 1, '12 in am 15 in pm ': 1, '16': 1, '17': 1, '18': 1, '19': 1, '20': 60}"
reglan,Treatment,"{'5 mg 3 x day ': 7, '5mg 2 x ': 1}"
para 1 ,Treatment,"{'1': 1, '2 total': 1, '1 in am': 3, '1 twice a day ': 2, '3 today': 4, '4 ': 13, '4': 9, '3': 2}"
nystatin/triamcinalone ,Treatment,{'once daily ': 51}
serrapeptase,Treatment,"{'1 in a.m.': 8, '1 twice a day ': 1, 'once a day ': 21, 'two': 1, 'twice': 11}"
hyland calms forte ,Treatment,{'3': 36}
advil,Treatment,{'12:40pm': 1}
artemisinin,Treatment,{'1 ': 1}
nystatin/triamcinalone ,Treatment,{'once daily ': 1}
pregnenolone,Treatment,{'40mg': 1}
serrapeptase,Treatment,{'twice': 1}
probiotic,Treatment,{'20 billion': 1}
b 12,Treatment,{'every other day ': 1}
pea ,Treatment,{'1 ': 1}
samento/banderol,Treatment,{'20': 1}
a bart ,Treatment,{'15 twice daily': 1}
pituitrophin,Treatment,{'1 ': 1}
hyland calms forte ,Treatment,{'3': 1}
mc-bab-1,Treatment,{'5 drops 1x ': 1}
artemisinin,Treatment,"{'1 ': 4, '2': 1, '1': 1}"
mc-bab-1,Treatment,"{'5 drops 2x/day ': 1, '6 2x': 2, '6 in am 5 in pm ': 1, '1 in am 2 in pm ': 1, '1 2x': 1}"
zyrtec,Treatment,{'1 pill ': 5}
candelim,Treatment,{'15': 36}
nystatin/triamcinalone ,Treatment,{'once daily ': 36}
magnesium malate,Treatment,"{'100mg x 2': 10, '100mg': 18}"
pregnenolone,Treatment,{'40mg': 36}
serrapeptase,Treatment,"{'twice': 35, 'once': 1}"
vit d,Treatment,"{'10,000': 36}"
artemisinin,Treatment,"{'1': 2, '2': 27, '1 ': 4, '4': 3}"
mitocore,Treatment,{'2': 36}
samento/banderol,Treatment,"{'20': 35, '20 once': 1}"
itries drops ,Treatment,"{'twice': 35, 'once': 1}"
a bart ,Treatment,"{'15 twice daily': 35, '15 once': 1}"
pituitrophin,Treatment,"{'1': 12, '1 ': 24}"
mc-bab-1,Treatment,"{'1 2x': 4, '2x2': 9, '2 then 3 ': 1, '3x3': 12, '3&4': 3, '4&4': 7}"
advil,Treatment,{'4 at 2': 1}
artemisinin,Treatment,{'2': 1}
pea ,Treatment,{'1': 1}
mc-bab-1,Treatment,{'2x2': 1}
magnesium malate,Treatment,{'100mg': 1}
advil,Treatment,{'4 at 2:30am': 1}
miralax,Treatment,{'1/2': 1}
mc-bab-1,Treatment,{'3x2': 1}
mc-bab-1,Treatment,{'3x3': 1}
melatonin,Treatment,"{'5mg': 9, '10 mg ': 10}"
magnesium oxide 500 mg ,Treatment,"{'twice = 1,000 total ': 11}"
tylenol arthritis,Treatment,{'4:50': 1}
artemisinin,Treatment,{'4': 17}
nystatin/triamcinalone ,Treatment,{'once daily ': 17}
melatonin,Treatment,"{'10 mg ': 3, '5mg extended': 14}"
pregnenolone,Treatment,{'40mg': 17}
serrapeptase,Treatment,{'twice': 17}
probiotic,Treatment,"{'20 billion': 7, '50 billion ': 10}"
vit d,Treatment,"{'10,000': 2, '2,000': 10, '6000': 5}"
mitocore,Treatment,{'2': 17}
samento/banderol,Treatment,{'20': 17}
itries drops ,Treatment,{'twice': 17}
candelim,Treatment,{'15': 17}
a bart ,Treatment,"{'15 twice daily': 6, '18 and 15': 1, '15&15': 10}"
pituitrophin,Treatment,"{'1': 5, '1 ': 12}"
hyland calms forte ,Treatment,"{'3': 15, '2': 1, '1': 1}"
mc-bab-1,Treatment,"{'4&5': 1, '5&5': 1, '6&5': 1, '6&6': 1, '7&6': 1, '7&7': 1, '8&7': 1, '8&9': 1, '9&9': 1, '10&9': 1, '10&10': 1, '11&11': 2, '12&11': 1, '12&12': 2, '13&11': 1}"
magnesium oxide 500 mg ,Treatment,"{'twice = 1,000 total ': 17}"
quercetin,Treatment,"{'1': 1, '2': 15}"
zyrtec,Treatment,"{'1 pill': 7, '1 pill ': 5}"
physical therapy,Treatment,{'0.5 hours': 4}
gabapentin,Treatment,{'2 x 600mg': 1}
welbutrin,Treatment,{'1 x 100mg': 1}
flonase,Treatment,{'2 sprays per nostril': 2}
zyrtec,Treatment,{'1 pill ': 7}
acyclovir,Treatment,{'400 mg x3': 1}
progesterone,Treatment,{'20 mg': 1}
spironolactone,Treatment,{'50.0 mg': 11}
acyclovir,Treatment,{'400 mg x3': 3}
hydrocortisone,Treatment,"{'10mg, 5mg': 3}"
progesterone,Treatment,"{'20 mg': 3, '5 mg': 1}"
spironolactone,Treatment,"{'50.0 mg': 3, '2 x 50mg': 1}"
flonase,Treatment,"{'2.0 sprays': 1, '2 x 2.0 sprays': 47}"
ranitidine,Treatment,"{'2 x 150.0 mg': 1, '100mg': 1, '300 mg': 1}"
zofran,Treatment,{'1-2 x 4mg every six hours ': 3}
zoloft,Treatment,{'1 x 100mg': 3}
caffeine,Treatment,"{'low': 3, '3 cup coffee': 13, '2 cups': 35, '4 cups': 11, '3 cups': 88, '1 cup': 2, '3 cups ': 151}"
methocarbamol,Treatment,{'1000mg': 2}
biotin,Treatment,"{'5,000 mcg': 1}"
calcium,Treatment,{'600 mg': 1}
magnesium oxide,Treatment,{'500 mg': 1}
potassium,Treatment,"{'99mg': 1, '24mmol × 2': 1}"
vitamin k,Treatment,{'100 mcg': 1}
vitamin c,Treatment,"{'1,000 mg': 1, '1.5 g': 18, '3 g': 4, '3.0 g': 1}"
carvedilol,Treatment,{'2x6.25mg': 2}
fluxotine,Treatment,{'2x40mg': 2}
celexa,Treatment,{'5 mg': 1}
vitamin d3,Treatment,{'3 x 400': 1}
prenatal vitamin,Treatment,{'1 tablet': 1}
sertraline,Treatment,"{'1 X 50mg': 2, '150mg': 1}"
ibuprofen,Treatment,"{'800.0 mg': 8, '1600.0 mg': 1, '2 x 200.0 mg': 5}"
paracetamol,Treatment,"{'2 x 500mg': 13, '4 x 500': 1}"
paracetamol,Treatment,{'2 x 500mg': 8}
naproxen,Treatment,{'1 x 500 mg': 8}
magnesium,Treatment,"{'1': 1, '1 ': 1}"
metformin,Treatment,{'1.0 pill': 2}
ranitidine,Treatment,{'1 in am ': 2}
coq10,Treatment,{'1 pill ': 2}
sore stomach ,Symptom,
panadol,Treatment,"{'2 ': 158, '2': 192, '1': 4, '2 tablets': 1, '3': 15}"
panadien ,Treatment,"{'2 ': 123, '2': 171, '1 ': 36, '1': 24}"
panafen ,Treatment,"{'2 ': 158, '2': 196}"
savlon ,Treatment,"{'morning ': 261, 'evening ': 47, 'morning and evening ': 34, 'evening': 9}"
panafen ,Treatment,{'2': 1}
ranitidine,Treatment,"{'1 in am ': 1, '1 tablet for night reflux': 1}"
coq10,Treatment,{'1 pill ': 1}
savlon ,Treatment,{'morning and evening ': 1}
panadien ,Treatment,{'2': 1}
locoid lipocream ,Treatment,"{'morning and evening ': 11, 'evening ': 288, 'evening': 33}"
prescription moisturiser ,Treatment,"{'evening': 7, 'morning & evening ': 209, 'morning ': 26, 'evening ': 56, 'middle of the night': 3}"
dermol,Treatment,"{'evening': 24, 'morning and evening': 13, 'morning and evening ': 35, 'evening ': 131, 'morning ': 44, 'middle of the night ': 17, 'middle of the night': 17}"
sonaflam,Treatment,"{'2': 113, '2 ': 105, '1 ': 44}"
panadol,Treatment,"{'2': 1, '1 tablet': 1, '2 tablets': 1, '2 ': 1}"
savlon ,Treatment,{'morning ': 1}
panadien ,Treatment,{'1': 1}
locoid lipocream ,Treatment,{'evening ': 1}
sonaflam,Treatment,{'2': 1}
pantoprazole,Treatment,"{'1': 1, '2 x 40mg': 6}"
dermol,Treatment,{'morning and evening ': 1}
prescription moisturiser ,Treatment,{'evening ': 1}
1% hydrocortisone ointment ,Treatment,"{'morning and evening ': 101, 'morning ': 39, 'evening ': 49}"
naproxen,Treatment,{'2 ': 1}
buscopan,Treatment,{'2 ': 1}
dermol,Treatment,{'evening ': 1}
panadien ,Treatment,{'1 ': 1}
panafen ,Treatment,{'2 ': 1}
prescription moisturiser ,Treatment,{'morning & evening ': 1}
sonaflam,Treatment,{'2 ': 1}
nortriptyline,Treatment,{'1 tablet': 1}
1% hydrocortisone ointment ,Treatment,{'morning and evening ': 1}
b12 drops,Treatment,{'1': 29}
dermol,Treatment,{'middle of the night': 1}
panadien ,Treatment,{'2 ': 1}
prescription moisturiser ,Treatment,{'middle of the night': 1}
metformin,Treatment,{'1.0 pill': 1}
nortriptyline,Treatment,"{'1 tablet': 1, '75 mg': 1}"
b12 drops,Treatment,{'1': 1}
need to rest,Symptom,
ibuprophen,Treatment,{'800 mgs thrice': 1}
feverish sensation,Symptom,
marijuana,Treatment,"{""OG'er"": 1}"
oxybutynin,Treatment,{'5 mg 2x daily': 1}
vyvanse,Treatment,{'30 mg ': 1}
wellbutrin,Treatment,{'450 mg': 1}
liothyronine,Treatment,{'5 mcg 2x daily': 1}
being stupid with money,Symptom,
feeling of something in throat,Symptom,
evening primrose oil,Treatment,{'1 gel cap': 5}
pregnenolone,Treatment,"{'2 capsules': 5, '20mg ': 17, '20mg': 1}"
vitamin b12,Treatment,"{'1 tablet': 8, '1000.0 mcg': 33}"
liothyronine,Treatment,{'20.0 mcg': 5}
nystatin,Treatment,{'2 pills 2x a day': 1}
ibuprofen,Treatment,{'1 x 600mg': 9}
latuda,Treatment,{'80 mg': 5}
ritalin,Treatment,{'20mg': 5}
singulair,Treatment,{'10mg': 5}
joints painful,Symptom,
jjoint pain,Symptom,
hemp oil,Treatment,{'3 pills': 1}
propranolol,Treatment,{'1 x 10mg': 1}
birth control,Treatment,{'1 pill ': 18}
iron supplement,Treatment,"{'3 gummies': 1, '3': 3}"
muscle relaxer,Treatment,{'2': 1}
calcium,Treatment,{'1.0 capsule': 24}
cod liver oil,Treatment,{'1.0 capsule': 24}
evening primrose oil,Treatment,{'1 gel cap': 24}
multi vitamin,Treatment,{'1 x daily': 24}
cannabis,Treatment,{'.5 joint': 23}
ibruprofen,Treatment,{'1 x 400mg': 23}
mouthsore,Symptom,
xyrem,Treatment,{'2 x 2.75 g': 2}
xyrem,Treatment,{'2 x 2.75 g': 1}
biotin,Treatment,"{'10,000mcg': 3}"
plaquenil,Treatment,"{'2 x 200 mg': 3, '200mg. Bid': 1}"
salagen,Treatment,{'2 x 5mg': 3}
walking,Treatment,"{'20 min': 2, '40.0 minutes': 5, '45 min': 1, '70 min': 3, '50.0 minutes': 17, '60 minutes': 2, '65 min': 1, '10.0 minutes': 1, '100 minutes': 1, '90 min': 1, '30 min': 1, '20 minutes': 1, '.5': 1, '500 ft x 2': 88, '.5 miles': 2, '500 ft x 4': 1}"
heating pad,Treatment,"{'2 x 1 hour': 2, 'neck, back, all day': 3}"
hiking,Treatment,{'2.6 miles': 1}
magnesium,Treatment,"{'2 tablets ': 2, '400 mg ': 1}"
palmitoylethanolamide,Treatment,{'1tab bd': 2}
oxycodone,Treatment,"{'4 x 10mg': 2, ' x 1 every 4 hrs as needed for pain ': 2, '20mgx5': 1, '10 mg': 3}"
tens unit,Treatment,"{'1 hour': 2, '2.5 hours on/off': 1}"
stretching,Treatment,"{'10 mins': 2, '10 minutes': 1}"
weird taste,Symptom,
propanolol,Treatment,"{'2 x 10mg': 1, '160 mg': 1}"
ginger tea,Treatment,{'350ml': 1}
metamucil,Treatment,"{'6 @16:45': 1, '6 @22:02': 2, '6 @ 22:20': 1, '6 @13:00': 1, '6 @ 12:20': 2, '6 @ 22:10': 3, '6 @ 21:30': 12, '6 @ 12:30': 6, '6 @ 14:00': 4, '6 @ 21:40': 11, '6 @ 12:00': 1, '6 @ 22:30': 3, '6 @ 21:15': 1, '6 @ 15:00': 2, '6 @ 21:45': 9, '6 @ 21:55': 2, '6 @ 16:00': 3, '6 @ 17:00': 2, '6 @ 1:30': 2, '6 @ 12:30 ': 3, '6 @ 15:30 ': 2, '6 @ 22:00pm': 3, '6 @ ?': 1, '6 @ 21:00': 5, '6 @ 17:30': 1, '6 @ 13:00': 1, '6 @ 17:40': 1, '6 @ 14:20': 1, '6 @ 16:40': 1, '6 @ 22:00': 6, '6 @ 18:00': 1, '6 @ 13:30': 1, '6 @ 14:30': 1, '1 scoop': 17}"
avamys,Treatment,"{'1': 74, '1 ': 22}"
nasal rinse,Treatment,"{'1': 74, '1 ': 16, '2': 6}"
ginger tea,Treatment,"{'350ml': 48, '700ml': 4, '3 cups': 3, '1 cup': 41}"
berocca,Treatment,{'1 tablet': 96}
imigran,Treatment,{'1 dose': 94}
crestor,Treatment,{'10mg': 89}
crestor,Treatment,{'10mg': 1}
metamucil,Treatment,{'6 @ 21:30': 1}
avamys,Treatment,{'1 ': 1}
nasal rinse,Treatment,{'1 ': 1}
propanolol,Treatment,{'3 x 10mg': 1}
metamucil,Treatment,{'6 @ 22:00pm': 1}
propanolol,Treatment,{'2 x 5mg': 1}
metamucil,Treatment,{'6 @ 21:40': 1}
supplements,Treatment,"{'5g glutamine': 6, 'Multivit ': 1, 'Multivit': 20, 'Vitamin c': 1}"
left scapular pain,Symptom,
right scapular pain,Symptom,
naproxen sodium,Treatment,{'1 x 220 mg': 7}
naproxen sodium,Treatment,{'1 x 220 mg': 16}
pots attack,Symptom,
alcohol withdrawls,Symptom,
pain in esophagus,Symptom,
candesartan,Treatment,{'4mg': 3}
muscle relaxer,Treatment,{'8mg': 3}
pain patch,Treatment,"{'2 patches': 2, '1 patch': 1}"
alcohol,Treatment,{'4 srandard drinks': 1}
lorazapam,Treatment,{'.25 mg': 20}
lorazapam,Treatment,{'.25 mg': 1}
oxybutynin,Treatment,{'2 pills': 1}
oxybutynin,Treatment,"{'5 mg': 9, '1 x 5mg/ml': 1, '5mg/5ml before sleep': 6, '5mg/5ml in AM before sleep': 1}"
oxybutynin,Treatment,{'5 mg': 1}
aripiprazole,Treatment,{'15 mg': 1}
cbd,Treatment,"{'150mg': 1, '1.0 U': 1}"
paxil,Treatment,{'20mg': 4}
nexium,Treatment,{'1 tablet': 4}
painkillers,Treatment,{'2 pills': 4}
beta blocker,Treatment,{'1 tablet': 4}
laroxyl,Treatment,{'55 mg': 11}
laroxyl,Treatment,{'55 mg': 1}
spasfon,Treatment,"{'2 cp': 1, '1 cp': 3}"
water,Treatment,"{'168 oz': 1, '3 bottles': 16}"
salt pills,Treatment,{'4 pills': 17}
salt pills,Treatment,{'4 pills': 10}
codeine,Treatment,"{'2 x 30mg x 4 daily': 1, '90.0 mg': 1, '60 mg': 2, '120.0 mg': 5}"
mefenamic acid,Treatment,{'1 x 500mg': 1}
numbness in fingers and toes,Symptom,
ibuprofen,Treatment,{'3 x 200': 1}
lines in vision,Symptom,
missed period ,Symptom,
acetyl-l-carnitine,Treatment,{'2 capsules': 1}
fluoxetine,Treatment,"{'2x20mg': 1, '30': 1}"
folic acid,Treatment,"{'1': 1, '1 mg': 1, '1mg': 1, '400mcg': 2, '1 pill x1': 1}"
tumeric,Treatment,"{'1 capsule x 2': 33, '2 doses': 1}"
cbd oil,Treatment,{'. 35ml': 2}
cbd oil,Treatment,"{'. 35ml': 1, '.50 ml': 1}"
swelling minor joints,Symptom,
gabapentin,Treatment,"{'4x 300mg  4x a day ': 1, '4x300mg x 4 times a day ': 1}"
naproxen,Treatment,"{'2 x 500 mg': 1, '2x 500mg': 1}"
tramadol,Treatment,"{'50mg x 4': 1, '50mg x4 ': 1}"
antidepressants,Treatment,"{'50mgs': 1, '1 x 50': 1}"
sertaline,Treatment,{'100mg': 2}
compression gloves,Treatment,"{'2 hours': 1, '6 hours': 7}"
tapentadol,Treatment,{'x3 SR 50mg': 10}
sonno,Symptom,
intontimento,Symptom,
vista,Symptom,
mal di testa,Symptom,
b1 vitamine,Treatment,{'300mg': 27}
other,Treatment,{'100mg': 27}
iron,Treatment,"{'2 pills': 4, '1 pill ': 2}"
vitamin c,Treatment,{'1000mg': 1}
pepcid ac,Treatment,{'40mg': 1}
adcal d3,Treatment,{'1': 1}
passionflower,Treatment,{'1 cup': 7}
passionflower,Treatment,{'1 cup': 2}
passionflower,Treatment,{'1 cup': 3}
heat pack,Treatment,"{'2 x 30 mi s': 1, 'Overnight bed': 1, '1 x 30 mins': 1}"
shower,Treatment,{'20 minutes': 2}
propranolol,Treatment,{'1 x 80mg': 2}
heat pack,Treatment,{'2 x 30 mi s': 2}
pain killers,Treatment,{'tramadol': 2}
bleed,Symptom,
bladder discomfort,Symptom,
asperation,Symptom,
pressure in chest,Symptom,
excersise intol,Symptom,
cymbalta,Treatment,{'1 x 90mg': 2}
 limited vision,Symptom,
throat tickle,Symptom,
tylenol,Treatment,{'2.0 tablet': 4}
lichen sclerosis,Symptom,
paracetamol and codeine,Treatment,{'0.5 dose': 4}
iodine,Treatment,"{'150 mcg': 1, '12.5 mg': 250}"
vitamin a,Treatment,"{'1.0 tablet': 1, '1 drop': 1}"
vitamin k,Treatment,{'500': 1}
naturethroid,Treatment,{'90 mg x2': 1}
penis glans irritation,Symptom,
cymbalta,Treatment,"{'60mg 1x daily': 72, '1 60 mg': 1, '1 x 60.0 mg': 1}"
diclofenac,Treatment,"{'100mg': 72, '2 x 75mg': 1}"
pregabalin,Treatment,"{'2 x 225mg': 5, '2x 300mg': 67}"
valium,Treatment,"{'1 x 5 mg': 69, '1 x 20mg': 1}"
dihydrocodeine,Treatment,{'90mg': 68}
diclofenac,Treatment,{'100mg': 1}
dihydrocodeine,Treatment,{'90mg': 1}
cymbalta,Treatment,{'60mg 1x daily': 1}
pregabalin,Treatment,{'2x 300mg': 1}
nitrofurantoin,Treatment,{'100 mg x 2': 58}
hydrocodone,Treatment,"{'10/325 tid': 11, '325 x 3.5': 1}"
topamax,Treatment,"{'25mg 8 tabs 2 X day': 16, '100 mg': 1}"
predisone,Treatment,{'40 mg daily ': 16}
baclofen,Treatment,{'20 mg 3x day': 1}
diazepam,Treatment,{'5mg 2x day': 1}
lyrica,Treatment,{'150 mg X 2': 1}
topamax,Treatment,{'25mg 8 tabs 2 X day': 1}
morphine,Treatment,{'15 mg 3 xday': 5}
atenolol,Treatment,"{'25mg': 3, '50 mg': 12, '12.5 mg': 1}"
lexapro,Treatment,{'1 X 10': 11}
stoach ache-diarrhea,Symptom,
prednisone,Treatment,"{'50mg': 1, '50 mg': 1}"
nefopam,Treatment,{'3 x 30 mg': 1}
iron,Treatment,{'305mg': 2}
nefopam,Treatment,{'3 x 30 mg': 2}
salt pills,Treatment,"{'2 pills': 7, '1 pill': 14}"
ibuprofen 600mg,Treatment,"{'1 pill': 5, '1': 1}"
perindopril,Treatment,{'4mg': 17}
laxatives,Treatment,"{'3 doses': 2, '1 dose': 2, '5 doses': 3}"
pelvic,Symptom,
seasonal clear,Treatment,"{'2 doses': 39, '1 dose': 2}"
seasonal clear,Treatment,{'2 doses': 1}
tramadol er,Treatment,"{'200mg @bedtime': 1, '50mg': 4, '100mg x 1': 4, '3 x 50mg': 7}"
venlor ,Treatment,"{'225mg': 5, '150mg': 7, '75 mg': 6}"
arcoxia,Treatment,"{'1 x 60 mg': 16, '90 mg x 1': 9}"
dormonoct,Treatment,{'2mg': 15}
urbanol,Treatment,"{'10mg': 3, '20mg': 6, '30mg': 1, '40 mg': 3, '60 mg': 1}"
circadin,Treatment,{'2 mg': 13}
brintellix,Treatment,"{'5 mg': 6, '10 mg': 3}"
topamax,Treatment,{'1 x 2 x 50 mg': 1}
topamax,Treatment,{'1 x 2 x 50 mg': 4}
amitriptyline,Treatment,"{'1 × 10mg': 1, '50 mg ': 1}"
chiropractic adjustment,Treatment,"{'stomach, back, and neck': 1}"
magnesium,Treatment,{'4.2 g': 1}
sleep,Treatment,{'7 hrs': 1}
vitamin d3/k2,Treatment,{'5 drops': 1}
cayenne tea,Treatment,{'1/2 c': 1}
sleep,Treatment,{'3 hrs + 3 hr nap': 1}
epson salt bath,Treatment,{'30min.': 1}
lac defloratum,Treatment,{'2 pellets': 1}
psorinum,Treatment,{'2 pellets': 1}
essential oil diffuser,Treatment,{'8 Hour Overnight': 1}
thymulin,Treatment,{'2 pellets': 1}
left side stomach pain (stabbing),Symptom,
nail clubbing,Symptom,
magnesium,Treatment,{'4.2 g': 2}
sleep,Treatment,{'7 hrs + 2 hrs': 1}
essential oil diffuser,Treatment,{'8 Hour Overnight': 2}
cayenne tea,Treatment,{'1/2 c': 2}
thymulin,Treatment,{'2 pellets': 100}
psorinum,Treatment,{'2 pellets': 100}
bone broth,Treatment,"{'1 Cup': 94, '2 cups': 7, '4 c': 1, '2 cups ': 45}"
lay down,Treatment,"{'1 hr.': 26, '20% of day': 22, '90% day': 4, '30% of the day': 6, '80% of the day': 4, 'all day': 1}"
epson salt bath,Treatment,"{'30min.': 23, '1 hr.': 8}"
vitamin d3/k2,Treatment,{'5 drops': 101}
essential oil diffuser,Treatment,{'8 Hour Overnight': 100}
cayenne tea,Treatment,{'1/2 c': 100}
lac defloratum,Treatment,{'2 pellets': 99}
sleep smoothie,Treatment,"{'1 c': 98, '2 c': 1}"
echinacea,Treatment,"{'1 tsp': 94, '6 ml': 2, '4 ml': 1, '2 tsp': 1, '2 tablets': 6}"
sea bands,Treatment,"{'overnight': 2, '5.0 hour': 2, '3 hrs': 1, '12 hrs': 27}"
breathless when laying down,Symptom,
thymulin,Treatment,{'2 pellets': 3}
psorinum,Treatment,{'2 pellets': 3}
echinacea,Treatment,"{'1 tsp': 2, '4 ml': 1}"
magnesium,Treatment,{'4.2 g': 3}
sleep,Treatment,"{'5 hrs +1 hr nap': 1, '8 hrs, broken +1 hr': 1, '8 hrs': 1}"
probiotics,Treatment,"{'.04 g': 2, '.16 g': 1}"
sea bands,Treatment,"{'5.0 hour': 1, '3 hrs': 1}"
bone broth,Treatment,"{'1 Cup': 2, '2 cups': 1}"
lay down,Treatment,"{'20% of day': 1, '30% of the day': 1}"
epson salt bath,Treatment,{'30min.': 2}
vitamin d3/k2,Treatment,{'5 drops': 3}
essential oil diffuser,Treatment,{'8 Hour Overnight': 3}
cayenne tea,Treatment,{'1/2 c': 3}
lac defloratum,Treatment,{'2 pellets': 3}
sleep smoothie,Treatment,{'1 c': 3}
neti pot,Treatment,"{'1.0 x': 89, '2x': 4}"
stomach pain luq,Symptom,
tender stomach,Symptom,
sleep smoothie,Treatment,{'1 c': 1}
echinacea,Treatment,{'1 tsp': 1}
vitamin b complex,Treatment,{'2 tsp': 1}
cough syrup,Treatment,{'1 tsp': 1}
lay down,Treatment,{'80% of the day': 1}
pms back pain,Symptom,
echinacea,Treatment,{'4 ml': 1}
sleep,Treatment,{'9 hrs broken': 1}
probiotics,Treatment,{'.16 g': 1}
cough syrup,Treatment,{'2 tsp': 1}
bone broth,Treatment,{'5 c': 1}
vitamin b complex,Treatment,{'1 tbsp': 1}
excercise,Treatment,"{'stretches': 1, 'walking': 23, 'swimming': 1, 'jogging': 1}"
tooth infection,Symptom,
magnesium,Treatment,"{'4.2 g': 1, '500 mg ': 1}"
sleep,Treatment,"{'10 hrs': 1, '4 hours, 3.5 hours': 1}"
magnesium,Treatment,"{'4.2 g': 1, '2 pills': 3, '345 mg': 1}"
probiotics,Treatment,"{'.16 g': 1, '1 capsule': 5}"
sea bands,Treatment,{'12 hrs': 1}
sleep,Treatment,"{'7 hrs broken': 1, ' lots of napping': 1, '9.0 u': 1, '8.0 unit': 1, '9.0 units': 1, '9.0 hr': 1, '8.0 hr': 1, '8.0 u': 3, '9.0 hrs': 4, '7.5 hrs': 6, '8.5 hrs': 1, '9.5 hrs': 2, '8.0 hrs': 1, '10.0 hrs': 1, '9 hours': 1, '11 hours. ': 1}"
excercise,Treatment,"{'walking': 1, '30 min': 3}"
vitamin d3/k2,Treatment,{'5 drops': 5}
pain killers,Treatment,{'temgesic': 1}
promethazine,Treatment,{'50mg @ Bedtime': 1}
amitryptiline,Treatment,"{'1 x 10 mg': 1, '1 x 25mg': 1}"
benadryl,Treatment,"{'4 pills': 3, '1 pill ': 2, '4': 4}"
benadryl,Treatment,"{'1 pill ': 1, '.25 x2': 1}"
clomipramine,Treatment,{'25mg': 1}
sertraline,Treatment,"{'150mg': 1, '50.0 mg': 6}"
armodafinil,Treatment,{'150.0 mg': 2}
hyperpigmentation,Symptom,
losartan,Treatment,{'1 × 100 mg': 1}
losartan,Treatment,{'1 × 100 mg': 6}
aspirin,Treatment,{'1 x 75 mg': 3}
losartan,Treatment,{'1 × 100 mg': 3}
topical estrogen,Treatment,{'tiny dot around vulva': 3}
aspirin,Treatment,{'1 x 75 mg': 4}
losartan,Treatment,{'1 × 100 mg': 4}
